"Date","No.","Description","Debit","Credit"
"3/16/2020","","51284 POS PUR 03/16 19:23 AMZN Mktp US*E63 Amzn.com/bill WA 00000000 05~5942","-27.5500",""
"3/16/2020","","63874 POS PUR 03/15 23:04 APPLE.COM/BILL 866-712-7753 CA 00000000 06387~5735","-5.3400",""
"3/16/2020","","16343 POS PUR 03/16 15:13 GIANT-EAGLE #002 Pittsburgh PA 25000900 98443~5411","-91.0000",""
"3/16/2020","","40184 RECURRING 03/16 00:08 LA FITNESS 949-255-7200 CA 00000000 040184 ~7997","-29.9500",""
"3/16/2020","","PAYPAL INST XFER MANNING PUB","-36.8400",""
"3/13/2020","","DEVELOPMENT DIME DIRECT DEP 611051392497MU9","","2129.6300"
"3/13/2020","","1380 POS PUR 03/12 02:20 HELLO BISTRO 250 UPPER SAINT C PA 48801380 00~5812","-15.7800",""
"3/13/2020","","59439 POS PUR 03/12 09:56 SUBWAY 00 PITTSBURGH PA 001 059439 ~5814","-8.9700",""
"3/13/2020","","34556 POS PUR 03/12 17:02 AMZN Digital*907 888-802-3080 WA 00000000 034~5818","-6.3500",""
"3/13/2020","","2869 POS PUR 03/13 12:45 GIANT-EAGLE #002 Pittsburgh PA 25038200 31542~5411","-228.3800",""
"3/12/2020","","89386 POS PUR 03/11 06:09 MCDONALD'S F1215 PITTSBURGH PA 1 089386 ~5814","-11.5300",""
"3/12/2020","","63438 POS PUR 03/11 00:31 SUBWAY 00 PITTSBURGH PA 001 063438 ~5814","-6.4100",""
"3/12/2020","","61745 POS PUR 03/11 17:21 GET GO #3379 HOMESTEAD PA 00000000 061745 ~5542","-30.3800",""
"3/12/2020","","52971 POS PUR 03/11 10:21 AMAZON.COM*1K2LP AMZN.COM/BILL WA 00000000 05~5942","-19.3200",""
"3/12/2020","","63348 POS PUR 03/12 02:25 APPLE.COM/BILL 866-712-7753 CA 00000000 06334~5735","-6.4100",""
"3/11/2020","","10031 POS PUR 03/10 23:12 CLASSIC CHINESE BRIDGEVILLE PA 07732641 01003~5812","-11.0800",""
"3/11/2020","","63374 POS PUR 03/11 13:50 GIANT-EAGLE #002 Pittsburgh PA 25039100 68970~5411","-28.9200",""
"3/11/2020","0000000618","Check","-1155.0000",""
"3/11/2020","","NGUYEN THI MAI IAT PAYPAL 1008253315062","-24.9400",""
"3/10/2020","","0019 POS PUR 03/09 07:04 MOE'S 938 BRIDGEVILLE PA 00A94759 000019 ~5814","-12.0400",""
"3/10/2020","","7413 POS PUR 03/10 20:12 AMZN Mktp US*IF0 Amzn.com/bill WA 00000000 00~5942","-16.4400",""
"3/10/2020","","PAYPAL INST XFER CHICAGOELEC","-37.4000",""
"3/9/2020","","0022 POS PUR 03/06 21:38 JERSEY MIKES 801 BRIDGEVILLE PA 00005517 0000~5814","-13.9700",""
"3/9/2020","","88492 POS PUR 03/06 09:20 FRANKS PIZZA AND PITTSBURGH PA 41208632 08849~5812","-55.0000",""
"3/9/2020","","99930 POS PUR 03/08 16:54 Affinity Sports 800-8745772 TX 00000001 09993~7997","-63.0000",""
"3/9/2020","","90254 POS PUR 03/08 00:45 SUBWAY 00 PITTSBURGH PA 001 090254 ~5814","-8.9700",""
"3/9/2020","","10575 POS PUR 03/09 04:29 Audible*NO7YB5GJ Amzn.com/bill NJ 00000000 01~5968","-15.8500",""
"3/9/2020","","PAYPAL INST XFER EHARMONYINC","-294.6800",""
"3/6/2020","","55805 POS PUR 03/06 18:49 Kindle Svcs*1265 866-321-8851 WA 00000000 055~5818","-13.6600",""
"3/6/2020","","68960 POS PUR 03/06 13:18 DUNKIN' MOBILE A 800-447-0013 MA 00000000 068~5814","-10.0000",""
"3/6/2020","","0795 POS PUR 03/05 09:06 HELLO BISTRO 250 UPPER SAINT C PA 13600795 00~5812","-11.5000",""
"3/6/2020","","7274 POS PUR 03/05 15:52 Kindle Svcs*XV6E 866-321-8851 WA 00000000 007~5818","-14.8300",""
"3/6/2020","","QUIETON LTD. IAT PAYPAL 1008204147601","-159.2000",""
"3/6/2020","","PAYPAL INST XFER DROPBOX","-11.9900",""
"3/6/2020","","EPOCH EU LTD IAT PAYPAL 1008204394902","-9.9500",""
"3/5/2020","","0951 POS PUR 03/04 13:16 ACTBLUE*JOE.BIDE actbluecc.com MA 29732021 00~8651","-6.0000",""
"3/5/2020","","80040 POS PUR 03/04 13:46 PET SUPPLIES PLU BRIDGEVILLE PA 00345360 0800~5995","-22.4400",""
"3/5/2020","","10000 POS PUR 03/04 17:34 ACTBLUE*JOE.BIDE actbluecc.com MA 29732021 01~8651","-27.5000",""
"3/5/2020","","PayFlex T4930396-A 000000006478306","-409.1000",""
"3/5/2020","","PAYPAL INST XFER SPOTIFYUSAI","-10.6900",""
"3/4/2020","","4227 POS PUR 03/03 12:50 SUNOCO 036301420 PITTSBURGH PA 0363003 004227~5542","-35.8800",""
"3/4/2020","","40066 POS PUR 03/03 14:52 CLASSIC CHINESE BRIDGEVILLE PA 07732641 04006~5812","-11.0800",""
"3/4/2020","","20836 POS PUR 03/03 13:53 STEIDL & STEINBE 412-3918000 PA 05658616 0208~8111","-1100.0000",""
"3/4/2020","","PAYPAL INST XFER BIGMACHINE","-30.0000",""
"3/4/2020","","PAYPAL INST XFER GOOGLE YOUTUBE","-12.8300",""
"3/3/2020","","29379 POS PUR 02/29 04:51 JOHNSTONBAUGHS M ALLISON PARK PA 70460807 029~5733","-40.0000",""
"3/3/2020","","0010 POS PUR 03/02 03:51 MOE'S 938 BRIDGEVILLE PA 00A94759 000010 ~5814","-12.0400",""
"3/3/2020","","PAYPAL INST XFER GOOGLEPAYME","-138.0300",""
"3/3/2020","","PAYPAL INST XFER CHEWY INC","-23.1500",""
"3/2/2020","","30494 POS PUR 02/28 16:21 PADDLE.NET* SQUI London GB 00000000 030494 ~5817","-16.1700",""
"3/2/2020","","58936 POS PUR 02/28 01:52 MCDONALD'S F1215 PITTSBURGH PA 1 058936 ~5814","-7.7000",""
"3/2/2020","","15959 POS PUR 02/29 02:37 SUBWAY 00 PITTSBURGH PA 001 015959 ~5814","-15.9200",""
"3/2/2020","","10995 POS PUR 02/29 22:32 AMAZON.COM*0O717 AMZN.COM/BILL WA 00000000 01~5942","-9.1900",""
"3/2/2020","","1628 POS PUR 02/29 13:58 SUNOCO 036301420 PITTSBURGH PA 0363003 001628~5541","-9.1600",""
"3/2/2020","","15335 POS PUR 03/02 22:20 GRUBHUBIHOP GRUBHUB.COM NY 00000000 015335 ~5812","-34.0000",""
"3/2/2020","","14494 POS PUR 03/01 23:37 APPLE.COM/BILL 866-712-7753 CA 00000000 01449~5735","-4.2700",""
"3/2/2020","","19051 POS PUR 03/01 16:42 APPLE.COM/BILL 866-712-7753 CA 00000000 01905~5735","-6.4100",""
"3/2/2020","","45048 POS PUR 03/01 19:10 GIANT-EAGLE #002 Pittsburgh PA 25000900 19333~5411","-40.4300",""
"3/2/2020","","PAYPAL INST XFER MANNING PUB","-19.9900",""
"3/2/2020","","PAYPAL INST XFER CHEWY INC","-19.3300",""
"3/2/2020","","PAYPAL INST XFER NAMECHEAP","-7.0600",""
"2/28/2020","","DEVELOPMENT DIME DIRECT DEP 501056610812MU9","","2129.6200"
"2/28/2020","","73881 POS PUR 02/27 14:32 HELLO BISTRO 250 UPPER SAINT C PA 51273881 07~5812","-15.7800",""
"2/28/2020","","DISCOVER E-PAYMENT 9459","-47.0000",""
"2/28/2020","","PAYPAL INST XFER STARBUCKS","-15.0000",""
"2/27/2020","","94234 POS PUR 02/25 13:13 SHEETZ 0476 00 PITTSBURGH PA 001 094234 ~5541","-29.0400",""
"2/27/2020","","57497 POS PUR 02/26 11:00 WINE AND SPIRITS PITTSBURGH PA 00000000 05749~5921","-18.1800",""
"2/27/2020","","19954 RECURRING 02/26 13:51 APPLE.COM/BILL 866-712-7753 CA 00000000 01995~5735","-16.0400",""
"2/27/2020","","16421 POS PUR 02/27 13:26 HMD* The New Yor 800-825-2510 DE 00000000 016~5968","-6.0000",""
"2/27/2020","","73583 POS PUR 02/26 18:40 Prime Video*JM4V 888-802-3080 WA 00000000 073~5818","-10.5900",""
"2/27/2020","","PAYPAL INST XFER ADAFRUITIND","-52.4400",""
"2/26/2020","","81918 POS PUR 02/25 08:13 HELLO BISTRO 250 UPPER SAINT C PA 45681918 08~5812","-13.9100",""
"2/26/2020","","4878 POS PUR 02/25 05:20 SUNOCO 036330620 PITTSBURGH PA 0363003 004878~5542","-37.5100",""
"2/26/2020","","50577 RECURRING 02/26 00:36 BANFIELD-PET*WPP 360-784-5000 WA 00000000 050~5968","-29.9500",""
"2/26/2020","","11547 POS PUR 02/26 16:04 GIANT-EAGLE #005 Pittsburgh PA 52000200 12538~5411","-59.7500",""
"2/25/2020","","0007 POS PUR 02/24 11:10 MOE'S 938 BRIDGEVILLE PA 00A94759 000007 ~5814","-12.8400",""
"2/25/2020","","0024 POS PUR 02/24 04:00 BEER & POP 4 LES BRIDGEVILLE PA 00006596 0000~5921","-41.7000",""
"2/25/2020","","92624 POS PUR 02/25 01:39 NIANTIC HTTPSNIANTICL CA MOFRDP5C 092624 ~5816","-64.5000",""
"2/24/2020","","28696 POS PUR 02/24 04:37 AMZN Mktp US*2W5 Amzn.com/bill WA 00000000 02~5942","-16.4400",""
"2/24/2020","","60700 RECURRING 02/21 18:34 APPLE.COM/BILL 866-712-7753 CA 00000000 06070~5735","-2.9900",""
"2/24/2020","","64856 POS PUR 02/21 03:11 HELLO BISTRO 250 UPPER SAINT C PA 62564856 06~5812","-13.3200",""
"2/24/2020","","15374 POS PUR 02/22 06:17 ECSI HEARTLAND E HEARTLANDECSI PA 01854660 01~8220","-10.0000",""
"2/24/2020","","0042 POS PUR 02/22 07:52 AUNTIE ANNE'S #P PITTSBURGH PA 00006336 00004~5814","-27.4900",""
"2/24/2020","","41281 POS PUR 02/23 20:50 AMZN Mktp US*JZ0 Amzn.com/bill WA 00000000 04~5942","-14.9900",""
"2/24/2020","","853852 PIN PUR 02/22 15:37 TARGET T-2787 20 Upper St.Clai PA 99999999 85~5310","-104.4100",""
"2/24/2020","","PAYPAL INST XFER GRUBHUBFOOD","-34.0000",""
"2/24/2020","","PAYPAL INST XFER CHARMIN","-26.9700",""
"2/21/2020","","97654 RECURRING 02/20 12:54 AT&T*BILL PAYMEN 800-331-0500 TX 0001 097654 ~4814","-243.4300",""
"2/21/2020","","26486 POS PUR 02/20 06:25 STATE FARM INSU 800-956-6310 IL 0001 026486 ~6300","-121.7200",""
"2/21/2020","","46159 POS PUR 02/21 18:44 AMZN MKTP US*7P5 AMZN.COM/BILL WA 00000000 04~5942","-14.9900",""
"2/21/2020","","11913 POS PUR 02/20 20:56 HELLO BISTRO 250 UPPER SAINT C PA 47611913 01~5812","-14.4500",""
"2/21/2020","","512241 BILLPAY 02/21 06:36 DuquesneLight Pittsburgh PA I00933 0052280841~4900","-167.3900",""
"2/21/2020","","AFI ALLY PAYMT 628929205896","-425.9500",""
"2/21/2020","","LendingClub 8885963157 1717713","-105.6800",""
"2/21/2020","","PAYPAL INST XFER GINASHERRED","-20.0000",""
"2/20/2020","","IRS TREAS 310 TAX REF XXXXXXXXXXX0908","","3902.0000"
"2/20/2020","","98992 POS PUR 02/18 04:11 SHEETZ 0476 00 PITTSBURGH PA 001 098992 ~5541","-24.3400",""
"2/20/2020","","2591 POS PUR 02/18 04:42 SHEETZ 0476 00 PITTSBURGH PA 001 002591 ~5542","-36.3000",""
"2/20/2020","","PAYPAL INST XFER STARBUCKS","-15.0000",""
"2/20/2020","","PAYPAL INST XFER DISNEY PLUS","-7.4800",""
"2/19/2020","","93597 POS PUR 02/19 21:24 DUNKIN' MOBILE A 800-447-0013 MA 00000000 093~5814","-10.0000",""
"2/19/2020","","90805 POS PUR 02/19 02:37 AMZN Digital*X24 888-802-3080 WA 00000000 090~5818","-15.8900",""
"2/18/2020","","79509 POS PUR 02/14 11:00 STATE FARM INSU 800-956-6310 IL 0001 079509 ~6300","-125.8400",""
"2/18/2020","","79308 POS PUR 02/14 17:48 SHEETZ 0476 00 PITTSBURGH PA 001 079308 ~5541","-45.4900",""
"2/18/2020","","13760 POS PUR 02/15 06:04 SHEETZ 0476 00 PITTSBURGH PA 001 013760 ~5541","-15.8100",""
"2/18/2020","","47591 POS PUR 02/16 14:37 COMCAST THREE CS 800-266-2278 PA 00000000 047~4899","-112.9300",""
"2/18/2020","","89988 RECURRING 02/16 09:30 LA FITNESS 949-255-7200 CA 00000000 089988 ~7997","-29.9500",""
"2/18/2020","","0016 POS PUR 02/17 16:24 MOE'S 938 BRIDGEVILLE PA 00A94759 000016 ~5814","-10.7000",""
"2/18/2020","","54537 POS PUR 02/15 19:12 GIANT-EAGLE #002 Pittsburgh PA 25000900 85306~5411","-54.9000",""
"2/18/2020","","609319 PIN PUR 02/15 16:20 TARGET T-2201 48 Pittsburgh PA 99999999 60931~5411","-138.1200",""
"2/18/2020","","PAYPAL INST XFER STARBUCKS","-15.0000",""
"2/18/2020","","PAYPAL INST XFER NETFLIX.COM","-13.9000",""
"2/14/2020","","DEVELOPMENT DIME DIRECT DEP 325039640371MU9","","2129.6200"
"2/14/2020","","73464 POS PUR 02/13 02:09 HELLO BISTRO 250 UPPER SAINT C PA 15473464 07~5812","-14.4500",""
"2/14/2020","","PAYPAL INST XFER STARBUCKS","-10.0000",""
"2/13/2020","","79949 POS PUR 02/12 21:55 SUNOCO 036301420 PITTSBURGH PA 0363003 079949~5542","-36.0900",""
"2/13/2020","","15402 POS PUR 02/12 02:22 AMZN Digital*BL5 888-802-3080 WA 00000000 015~5818","-6.3500",""
"2/13/2020","","NINTENDO IAT PAYPAL 1007997323567","-16.9500",""
"2/12/2020","","50065 POS PUR 02/11 21:02 CLASSIC CHINESE BRIDGEVILLE PA 07732641 05006~5812","-11.0800",""
"2/11/2020","","0024 POS PUR 02/10 08:36 MOE'S 938 BRIDGEVILLE PA 00A94759 000024 ~5814","-11.2400",""
"2/10/2020","","NINTENDO IAT PAYPAL 1007956455963","-31.1600",""
